"MATCH_NUM","NAME_OF_SCOUT","TEAM_NUM","ALLIANCE_COLOR","preGamePosition","preGameBallOnePosition","preGameBallTwoPosition","preGameBallThreePosition","ballOneAuto","ballTwoAuto","ballThreeAuto","autoHotGoalOne","autoHotGoalTwo","autoHotGoalThree","autoColorZone","allianceBallEndTime_checkbox","allianceBallEndTime","teleopInitPosition","highGoalShots_colored","highGoalScores_colored","highGoalShots_white","highGoalScores_white","highGoalShots_goalie","highGoalScores_goalie","lowGoalShots","lowGoalScores","trussThrowShots","trussThrowScores","trussCatchShots","trussCatchScores","passStarts","passRecvHuman","passRecvRobot","shotsBlocked","passesBlocked","fumbles","fumbleDescription","preferredPassStart","preferredPassEnd","caughtBallHuman","caughtBallRobots","collectedBall","pushed","throwsToHumanOverTruss","lineUpToLow","defense_inGoalie","defense_stopRobot","defense_stopGettingBall","robotSpeed","maneuvered","role_defense","role_shooter","role_assister","role_catcher","role_soloCycler","role_soloTrussCatcher","robotBreakage","breakDescription","matchComments"
39,"Brandon",5143,"red",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Pickup thing connected to base slammed onto wall","It was the only moving bot for most off the match. "
39,"Alex mccurdy",2177,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"blue",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",3,"false","false","shooter","assister","false","false","false","false","","Very good at receiving ball and scoring high goal, did stall a few times tho"
39,"Alex mccurdy",2177,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"blue",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",3,"false","false","shooter","assister","false","false","false","false","","Very good at receiving ball and scoring high goal, did stall a few times tho"
40,"Brandon",2264,"red",1,"inFrontOfBot","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"maneuvered","false","false","false","false","false","false","false","","Easily pushed, disabled partway through"
40,"Izzy",4009,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",5,"false",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","assister","false","false","false","false","",""
40,"Alex mccurdy",4054,"red",3,"inFrontOfBot","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",3,"false","defense","false","false","false","false","false","false","","Cant pick up ball, but can push to score low goal"
40,"Avi",4845,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",0,"false",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","pushed","false","lineUpToLow","false","false","false",0,"false","defense","shooter","false","false","false","false","false","","They were easily pushed"
41,"Izzy",4217,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Auto never finished, did not do anything"
41,"Bridget",3630,"blue",1,"behindBot","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false",126,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","","Sucked"
41,"Aviswaggilicioso",3871,"red",4,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",17,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","",""
41,"Dhipak",1816,"red",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",3,"red",2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","shooter","false","false","false","false","false","",""
41,"Tyler",4217,"red",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",11,"red",2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","defense","shooter","false","false","false","false","false","","Good pusher. Small but tough robot"
41,"Kim",4663,"blue",3,"inCollector","noBall","noBall","lowMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",19,"blue",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"","both","false","false","false","false","false","false","lineUpToLow","false","false","false",0,"false","false","false","false","false","soloCycler","false","false","","Does not know no truss points before auto balls cleared. Idiots. "
42,"Tyler ",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",11,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false","","Did not do much"
42,"Patrick",2052,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",10,"false",4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",0,"false","false","shooter","false","false","false","false","false","",""
42,"Avi",706,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","pushed","throwsToHumanOverTruss","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Nice collector and shooter. Very close match"
42,"Adam",2052,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",9,"blue",3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"maneuvered","false","shooter","false","false","false","soloTrussCatcher","false","",""
42,"Paul",3102,"blue",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",13,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,"Missed inbound from human","ground","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","defense","shooter","assister","false","false","soloTrussCatcher","false","","Very reliable"
42,"Kim",3102,"false",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",9,"blue",0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,"Missed inbound from human","air","false","caughtBallHuman","caughtBallRobots","false","false","false","false","false","defense_stopRobot","false",0,"false","false","false","assister","false","false","false","false","","Drivetrain has much more pushing power than driver uses. "
43,"Paul",5290,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
43,"Patrick",5290,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"false","false","false","false","false","false","false","false","","Ineffective d. Annie just pushed her somewhere else"
43,"Adam",3061,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",8,"red",2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","lineUpToLow","false","false","false",0,"false","false","shooter","false","catcher","soloCycler","false","false","","Gavin look at shooting"
43,"Tyler ",3883,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"blue",2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",2,"maneuvered","false","shooter","false","false","false","false","false","","Consistent low goal shooter "
43,"Avi",2526,"red",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","",""
44,"Patrick",3828,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",63,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Aimless driving with 1 assist"
44,"Adamy",2472,"red",5,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",23,"false",0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,"","none","false","false","false","collectedBall","pushed","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","",""
44,"Avi",3042,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",2,"false","false","false","false","false","false","false","false","",""
44,"Tyler",3840,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",17,"white",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"","air","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","assister","false","false","false","false","","Good alliance assister "
44,"Paul",1714,"blue",6,"inCollector","behindBot","noBall","highMake","highMiss","noBallThree","autoHotGoalOne","false","false","false","on",0,"false",1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",1,"maneuvered","false","shooter","assister","false","false","false","false","","Faced very heavy defense from tall robots, could not go around"
44,"Kim",3018,"red",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"red",0,0,3,2,0,0,2,2,0,0,0,0,0,1,1,0,0,0,"","both","false","caughtBallHuman","caughtBallRobots","false","pushed","false","lineUpToLow","false","defense_stopRobot","false",0,"false","defense","shooter","false","false","false","false","false","","Needs to be more careful about pinning"
45,"Adam",4511,"blue",2,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","false","on",17,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Disconnected","Did not run at all"
45,"Kim",4511,"blue",5,"inCollector","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Disabled on field. "
45,"Avi",3122,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",15,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","defense_inGoalie","false","false",3,"false","false","false","false","false","false","false","false","","Defensive. No shooting"
45,"Patrique",5299,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,3,3,0,0,3,1,0,0,3,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","assister","catcher","false","false","false","",""
45,"Paul",4207,"false",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,3,3,0,0,1,3,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","assister","false","false","soloTrussCatcher","false","",""
45,"Tyler",4818,"blue",1,"inCollector","noBall","noBall","noBallOne","highMake","noBallThree","false","false","false","autoColorZone","on",0,"blue",2,2,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","false","false","soloCycler","false","false","","Very good independent player"
45,"Tyler",4818,"blue",1,"inCollector","noBall","noBall","noBallOne","highMake","noBallThree","false","false","false","autoColorZone","on",0,"blue",2,2,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","false","false","soloCycler","false","false","","Very good independent player"
